"Cube Title","Product Id","CANSIM Id",URL,"Cube Notes","Archive Status",Frequency,"Start Reference Period","End Reference Period","Total number of dimensions"
"Detailed confirmed cases of coronavirus disease (COVID-19) (Preliminary data), Public Health Agency of Canada",13100766,,"https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1310076601",1;2;3;13,"CURRENT - a cube available to the public and that is current",Occasional,2020-01-01,2020-01-01,3

"Dimension ID","Dimension name","Dimension Notes","Dimension Definitions"
1,Geography,,
2,"Case identifier number",4,
3,"Case information",,

"Dimension ID","Member Name","Classification Code","Member ID","Parent Member ID",Terminated,"Member Notes","Member Definitions"
2,9699,,9699,,,,
2,9700,,9700,,,,
2,9701,,9701,,,,
2,9702,,9702,,,,
2,9703,,9703,,,,
2,9704,,9704,,,,
2,9705,,9705,,,,
2,9706,,9706,,,,
2,9707,,9707,,,,
2,9708,,9708,,,,
2,9709,,9709,,,,
2,9710,,9710,,,,
2,9711,,9711,,,,
2,9712,,9712,,,,
2,9713,,9713,,,,
2,9714,,9714,,,,
2,9715,,9715,,,,
2,9716,,9716,,,,
2,9717,,9717,,,,
2,9718,,9718,,,,
2,9719,,9719,,,,
2,9720,,9720,,,,
2,9721,,9721,,,,
2,9722,,9722,,,,
2,9723,,9723,,,,
2,9724,,9724,,,,
2,9725,,9725,,,,
2,9726,,9726,,,,
2,9727,,9727,,,,
2,9728,,9728,,,,
2,9729,,9729,,,,
2,9730,,9730,,,,
2,9731,,9731,,,,
2,9732,,9732,,,,
2,9733,,9733,,,,
2,9734,,9734,,,,
2,9735,,9735,,,,
2,9736,,9736,,,,
2,9737,,9737,,,,
2,9738,,9738,,,,
2,9739,,9739,,,,
2,9740,,9740,,,,
2,9741,,9741,,,,
2,9742,,9742,,,,
2,9743,,9743,,,,
2,9744,,9744,,,,
2,9745,,9745,,,,
2,9746,,9746,,,,
2,9747,,9747,,,,
2,9748,,9748,,,,
2,9749,,9749,,,,
2,9750,,9750,,,,
2,9751,,9751,,,,
2,9752,,9752,,,,
2,9753,,9753,,,,
2,9754,,9754,,,,
2,9755,,9755,,,,
2,9756,,9756,,,,
2,9757,,9757,,,,
2,9758,,9758,,,,
2,9759,,9759,,,,
2,9760,,9760,,,,
2,9761,,9761,,,,
2,9762,,9762,,,,
2,9763,,9763,,,,
2,9764,,9764,,,,
2,9765,,9765,,,,
2,9766,,9766,,,,
2,9767,,9767,,,,
2,9768,,9768,,,,
2,9769,,9769,,,,
2,9770,,9770,,,,
2,9771,,9771,,,,
2,9772,,9772,,,,
2,9773,,9773,,,,
2,9774,,9774,,,,
2,9775,,9775,,,,
2,9776,,9776,,,,
2,9777,,9777,,,,
2,9778,,9778,,,,
2,9779,,9779,,,,
2,9780,,9780,,,,
2,9781,,9781,,,,
2,9782,,9782,,,,
2,9783,,9783,,,,
2,9784,,9784,,,,
2,9785,,9785,,,,
2,9786,,9786,,,,
2,9787,,9787,,,,
2,9788,,9788,,,,
2,9789,,9789,,,,
2,9790,,9790,,,,
2,9791,,9791,,,,
2,9792,,9792,,,,
2,9793,,9793,,,,
2,9794,,9794,,,,
2,9795,,9795,,,,
2,9796,,9796,,,,
2,9797,,9797,,,,
2,9798,,9798,,,,
2,9799,,9799,,,,
2,9800,,9800,,,,
2,9801,,9801,,,,
2,9802,,9802,,,,
2,9803,,9803,,,,
2,9804,,9804,,,,
2,9805,,9805,,,,
2,9806,,9806,,,,
2,9807,,9807,,,,
2,9808,,9808,,,,
2,9809,,9809,,,,
2,9810,,9810,,,,
2,9811,,9811,,,,
2,9812,,9812,,,,
2,9813,,9813,,,,
2,9814,,9814,,,,
2,9815,,9815,,,,
2,9816,,9816,,,,
2,9817,,9817,,,,
2,9818,,9818,,,,
2,9819,,9819,,,,
2,9820,,9820,,,,
2,9821,,9821,,,,
2,9822,,9822,,,,
2,9823,,9823,,,,
2,9824,,9824,,,,
2,9825,,9825,,,,
2,9826,,9826,,,,
2,9827,,9827,,,,
2,9828,,9828,,,,
2,9829,,9829,,,,
2,9830,,9830,,,,
2,9831,,9831,,,,
2,9832,,9832,,,,
2,9833,,9833,,,,
2,9834,,9834,,,,
2,9835,,9835,,,,
2,9836,,9836,,,,
2,9837,,9837,,,,
2,9838,,9838,,,,
2,9839,,9839,,,,
2,9840,,9840,,,,
2,9841,,9841,,,,
2,9842,,9842,,,,
2,9843,,9843,,,,
2,9844,,9844,,,,
2,9845,,9845,,,,
2,9846,,9846,,,,
2,9847,,9847,,,,
2,9848,,9848,,,,
2,9849,,9849,,,,
2,9850,,9850,,,,
2,9851,,9851,,,,
2,9852,,9852,,,,
2,9853,,9853,,,,
2,9854,,9854,,,,
2,9855,,9855,,,,
2,9856,,9856,,,,
2,9857,,9857,,,,
2,9858,,9858,,,,
2,9859,,9859,,,,
2,9860,,9860,,,,
2,9861,,9861,,,,
2,9862,,9862,,,,
2,9863,,9863,,,,
2,9864,,9864,,,,
2,9865,,9865,,,,
2,9866,,9866,,,,
2,9867,,9867,,,,
2,9868,,9868,,,,
2,9869,,9869,,,,
2,9870,,9870,,,,
2,9871,,9871,,,,
2,9872,,9872,,,,
2,9873,,9873,,,,
2,9874,,9874,,,,
2,9875,,9875,,,,
2,9876,,9876,,,,
2,9877,,9877,,,,
2,9878,,9878,,,,
2,9879,,9879,,,,
2,9880,,9880,,,,
2,9881,,9881,,,,
2,9882,,9882,,,,
2,9883,,9883,,,,
2,9884,,9884,,,,
2,9885,,9885,,,,
2,9886,,9886,,,,
2,9887,,9887,,,,
2,9888,,9888,,,,
2,9889,,9889,,,,
2,9890,,9890,,,,
2,9891,,9891,,,,
2,9892,,9892,,,,
2,9893,,9893,,,,
2,9894,,9894,,,,
2,9895,,9895,,,,
2,9896,,9896,,,,
2,9897,,9897,,,,
2,9898,,9898,,,,
2,9899,,9899,,,,
2,9900,,9900,,,,
2,9901,,9901,,,,
2,9902,,9902,,,,
2,9903,,9903,,,,
2,9904,,9904,,,,
2,9905,,9905,,,,
2,9906,,9906,,,,
2,9907,,9907,,,,
2,9908,,9908,,,,
2,9909,,9909,,,,
2,9910,,9910,,,,
2,9911,,9911,,,,
2,9912,,9912,,,,
2,9913,,9913,,,,
2,9914,,9914,,,,
2,9915,,9915,,,,
2,9916,,9916,,,,
2,9917,,9917,,,,
2,9918,,9918,,,,
2,9919,,9919,,,,
2,9920,,9920,,,,
2,9921,,9921,,,,
2,9922,,9922,,,,
2,9923,,9923,,,,
2,9924,,9924,,,,
2,9925,,9925,,,,
2,9926,,9926,,,,
2,9927,,9927,,,,
2,9928,,9928,,,,
2,9929,,9929,,,,
2,9930,,9930,,,,
2,9931,,9931,,,,
2,9932,,9932,,,,
2,9933,,9933,,,,
2,9934,,9934,,,,
2,9935,,9935,,,,
2,9936,,9936,,,,
2,9937,,9937,,,,
2,9938,,9938,,,,
2,9939,,9939,,,,
2,9940,,9940,,,,
2,9941,,9941,,,,
2,9942,,9942,,,,
2,9943,,9943,,,,
2,9944,,9944,,,,
2,9945,,9945,,,,
2,9946,,9946,,,,
2,9947,,9947,,,,
2,9948,,9948,,,,
2,9949,,9949,,,,
2,9950,,9950,,,,
2,9951,,9951,,,,
2,9952,,9952,,,,
2,9953,,9953,,,,
2,9954,,9954,,,,
2,9955,,9955,,,,
2,9956,,9956,,,,
2,9957,,9957,,,,
2,9958,,9958,,,,
2,9959,,9959,,,,
2,9960,,9960,,,,
2,9961,,9961,,,,
2,9962,,9962,,,,
2,9963,,9963,,,,
2,9964,,9964,,,,
2,9965,,9965,,,,
2,9966,,9966,,,,
2,9967,,9967,,,,
2,9968,,9968,,,,
2,9969,,9969,,,,
2,9970,,9970,,,,
2,9971,,9971,,,,
2,9972,,9972,,,,
2,9973,,9973,,,,
2,9974,,9974,,,,
2,9975,,9975,,,,
2,9976,,9976,,,,
2,9977,,9977,,,,
2,9978,,9978,,,,
2,9979,,9979,,,,
2,9980,,9980,,,,
2,9981,,9981,,,,
2,9982,,9982,,,,
2,9983,,9983,,,,
2,9984,,9984,,,,
2,9985,,9985,,,,
2,9986,,9986,,,,
2,9987,,9987,,,,
2,9988,,9988,,,,
2,9989,,9989,,,,
2,9990,,9990,,,,
2,9991,,9991,,,,
2,9992,,9992,,,,
2,9993,,9993,,,,
2,9994,,9994,,,,
2,9995,,9995,,,,
2,9996,,9996,,,,
2,9997,,9997,,,,
2,9998,,9998,,,,
2,9999,,9999,,,,
2,10000,,10000,,,,
2,10001,,10001,,,,
2,10002,,10002,,,,
2,10003,,10003,,,,
2,10004,,10004,,,,
2,10005,,10005,,,,
2,10006,,10006,,,,
2,10007,,10007,,,,
2,10008,,10008,,,,
2,10009,,10009,,,,
2,10010,,10010,,,,
2,10011,,10011,,,,
2,10012,,10012,,,,
2,10013,,10013,,,,
2,10014,,10014,,,,
2,10015,,10015,,,,
2,10016,,10016,,,,
2,10017,,10017,,,,
2,10018,,10018,,,,
2,10019,,10019,,,,
2,10020,,10020,,,,
2,10021,,10021,,,,
2,10022,,10022,,,,
2,10023,,10023,,,,
2,10024,,10024,,,,
2,10025,,10025,,,,
2,10026,,10026,,,,
2,10027,,10027,,,,
2,10028,,10028,,,,
2,10029,,10029,,,,
2,10030,,10030,,,,
2,10031,,10031,,,,
2,10032,,10032,,,,
2,10033,,10033,,,,
2,10034,,10034,,,,
2,10035,,10035,,,,
2,10036,,10036,,,,
2,10037,,10037,,,,
2,10038,,10038,,,,
2,10039,,10039,,,,
2,10040,,10040,,,,
2,10041,,10041,,,,
2,10042,,10042,,,,
2,10043,,10043,,,,
2,10044,,10044,,,,
2,10045,,10045,,,,
2,10046,,10046,,,,
2,10047,,10047,,,,
2,10048,,10048,,,,
2,10049,,10049,,,,
2,10050,,10050,,,,
2,10051,,10051,,,,
2,10052,,10052,,,,
2,10053,,10053,,,,
2,10054,,10054,,,,
2,10055,,10055,,,,
2,10056,,10056,,,,
2,10057,,10057,,,,
2,10058,,10058,,,,
2,10059,,10059,,,,
2,10060,,10060,,,,
2,10061,,10061,,,,
2,10062,,10062,,,,
2,10063,,10063,,,,
2,10064,,10064,,,,
2,10065,,10065,,,,
2,10066,,10066,,,,
2,10067,,10067,,,,
2,10068,,10068,,,,
2,10069,,10069,,,,
2,10070,,10070,,,,
2,10071,,10071,,,,
2,10072,,10072,,,,
2,10073,,10073,,,,
2,10074,,10074,,,,
2,10075,,10075,,,,
2,10076,,10076,,,,
2,10077,,10077,,,,
2,10078,,10078,,,,
2,10079,,10079,,,,
2,10080,,10080,,,,
2,10081,,10081,,,,
2,10082,,10082,,,,
2,10083,,10083,,,,
2,10084,,10084,,,,
2,10085,,10085,,,,
2,10086,,10086,,,,
2,10087,,10087,,,,
2,10088,,10088,,,,
2,10089,,10089,,,,
2,10090,,10090,,,,
2,10091,,10091,,,,
2,10092,,10092,,,,
2,10093,,10093,,,,
2,10094,,10094,,,,
2,10095,,10095,,,,
2,10096,,10096,,,,
2,10097,,10097,,,,
2,10098,,10098,,,,
2,10099,,10099,,,,
2,10100,,10100,,,,
2,10101,,10101,,,,
2,10102,,10102,,,,
2,10103,,10103,,,,
2,10104,,10104,,,,
2,10105,,10105,,,,
2,10106,,10106,,,,
2,10107,,10107,,,,
2,10108,,10108,,,,
2,10109,,10109,,,,
2,10110,,10110,,,,
2,10111,,10111,,,,
2,10112,,10112,,,,
2,10113,,10113,,,,
2,10114,,10114,,,,
2,10115,,10115,,,,
2,10116,,10116,,,,
2,10117,,10117,,,,
2,10118,,10118,,,,
2,10119,,10119,,,,
2,10120,,10120,,,,
2,10121,,10121,,,,
2,10122,,10122,,,,
2,10123,,10123,,,,
2,10124,,10124,,,,
2,10125,,10125,,,,
2,10126,,10126,,,,
2,10127,,10127,,,,
2,10128,,10128,,,,
2,10129,,10129,,,,
2,10130,,10130,,,,
2,10131,,10131,,,,
2,10132,,10132,,,,
2,10133,,10133,,,,
2,10134,,10134,,,,
2,10135,,10135,,,,
2,10136,,10136,,,,
2,10137,,10137,,,,
2,10138,,10138,,,,
2,10139,,10139,,,,
2,10140,,10140,,,,
2,10141,,10141,,,,
2,10142,,10142,,,,
2,10143,,10143,,,,
2,10144,,10144,,,,
2,10145,,10145,,,,
2,10146,,10146,,,,
2,10147,,10147,,,,
2,10148,,10148,,,,
2,10149,,10149,,,,
2,10150,,10150,,,,
2,10151,,10151,,,,
2,10152,,10152,,,,
2,10153,,10153,,,,
2,10154,,10154,,,,
2,10155,,10155,,,,
2,10156,,10156,,,,
2,10157,,10157,,,,
2,10158,,10158,,,,
2,10159,,10159,,,,
2,10160,,10160,,,,
2,10161,,10161,,,,
2,10162,,10162,,,,
2,10163,,10163,,,,
2,10164,,10164,,,,
2,10165,,10165,,,,
2,10166,,10166,,,,
2,10167,,10167,,,,
2,10168,,10168,,,,
2,10169,,10169,,,,
2,10170,,10170,,,,
2,10171,,10171,,,,
2,10172,,10172,,,,
2,10173,,10173,,,,
2,10174,,10174,,,,
2,10175,,10175,,,,
2,10176,,10176,,,,
2,10177,,10177,,,,
2,10178,,10178,,,,
2,10179,,10179,,,,
2,10180,,10180,,,,
2,10181,,10181,,,,
2,10182,,10182,,,,
2,10183,,10183,,,,
2,10184,,10184,,,,
2,10185,,10185,,,,
2,10186,,10186,,,,
2,10187,,10187,,,,
2,10188,,10188,,,,
2,10189,,10189,,,,
2,10190,,10190,,,,
2,10191,,10191,,,,
2,10192,,10192,,,,
2,10193,,10193,,,,
2,10194,,10194,,,,
2,10195,,10195,,,,
2,10196,,10196,,,,
2,10197,,10197,,,,
2,10198,,10198,,,,
2,10199,,10199,,,,
2,10200,,10200,,,,
2,10201,,10201,,,,
2,10202,,10202,,,,
2,10203,,10203,,,,
2,10204,,10204,,,,
2,10205,,10205,,,,
2,10206,,10206,,,,
2,10207,,10207,,,,
2,10208,,10208,,,,
2,10209,,10209,,,,
2,10210,,10210,,,,
2,10211,,10211,,,,
2,10212,,10212,,,,
2,10213,,10213,,,,
2,10214,,10214,,,,
2,10215,,10215,,,,
2,10216,,10216,,,,
2,10217,,10217,,,,
2,10218,,10218,,,,
2,10219,,10219,,,,
2,10220,,10220,,,,
2,10221,,10221,,,,
2,10222,,10222,,,,
2,10223,,10223,,,,
2,10224,,10224,,,,
2,10225,,10225,,,,
2,10226,,10226,,,,
2,10227,,10227,,,,
2,10228,,10228,,,,
2,10229,,10229,,,,
2,10230,,10230,,,,
2,10231,,10231,,,,
2,10232,,10232,,,,
2,10233,,10233,,,,
2,10234,,10234,,,,
2,10235,,10235,,,,
2,10236,,10236,,,,
2,10237,,10237,,,,
2,10238,,10238,,,,
2,10239,,10239,,,,
2,10240,,10240,,,,
2,10241,,10241,,,,
2,10242,,10242,,,,
2,10243,,10243,,,,
2,10244,,10244,,,,
2,10245,,10245,,,,
2,10246,,10246,,,,
2,10247,,10247,,,,
2,10248,,10248,,,,
2,10249,,10249,,,,
2,10250,,10250,,,,
2,10251,,10251,,,,
2,10252,,10252,,,,
2,10253,,10253,,,,
2,10254,,10254,,,,
2,10255,,10255,,,,
2,10256,,10256,,,,
2,10257,,10257,,,,
2,10258,,10258,,,,
2,10259,,10259,,,,
2,10260,,10260,,,,
2,10261,,10261,,,,
2,10262,,10262,,,,
2,10263,,10263,,,,
2,10264,,10264,,,,
2,10265,,10265,,,,
2,10266,,10266,,,,
2,10267,,10267,,,,
2,10268,,10268,,,,
2,10269,,10269,,,,
2,10270,,10270,,,,
2,10271,,10271,,,,
2,10272,,10272,,,,
2,10273,,10273,,,,
2,10274,,10274,,,,
2,10275,,10275,,,,
2,10276,,10276,,,,
2,10277,,10277,,,,
2,10278,,10278,,,,
2,10279,,10279,,,,
2,10280,,10280,,,,
2,10281,,10281,,,,
2,10282,,10282,,,,
2,10283,,10283,,,,
2,10284,,10284,,,,
2,10285,,10285,,,,
2,10286,,10286,,,,
2,10287,,10287,,,,
2,10288,,10288,,,,
2,10289,,10289,,,,
2,10290,,10290,,,,
2,10291,,10291,,,,
2,10292,,10292,,,,
2,10293,,10293,,,,
2,10294,,10294,,,,
2,10295,,10295,,,,
2,10296,,10296,,,,
2,10297,,10297,,,,
2,10298,,10298,,,,
2,10299,,10299,,,,
2,10300,,10300,,,,
2,10301,,10301,,,,
2,10302,,10302,,,,
2,10303,,10303,,,,
2,10304,,10304,,,,
2,10305,,10305,,,,
2,10306,,10306,,,,
2,10307,,10307,,,,
2,10308,,10308,,,,
2,10309,,10309,,,,
2,10310,,10310,,,,
2,10311,,10311,,,,
2,10312,,10312,,,,
2,10313,,10313,,,,
2,10314,,10314,,,,
2,10315,,10315,,,,
2,10316,,10316,,,,
2,10317,,10317,,,,
2,10318,,10318,,,,
2,10319,,10319,,,,
2,10320,,10320,,,,
2,10321,,10321,,,,
2,10322,,10322,,,,
2,10323,,10323,,,,
2,10324,,10324,,,,
2,10325,,10325,,,,
2,10326,,10326,,,,
2,10327,,10327,,,,
2,10328,,10328,,,,
2,10329,,10329,,,,
2,10330,,10330,,,,
2,10331,,10331,,,,
2,10332,,10332,,,,
2,10333,,10333,,,,
2,10334,,10334,,,,
2,10335,,10335,,,,
2,10336,,10336,,,,
2,10337,,10337,,,,
2,10338,,10338,,,,
2,10339,,10339,,,,
2,10340,,10340,,,,
2,10341,,10341,,,,
2,10342,,10342,,,,
2,10343,,10343,,,,
2,10344,,10344,,,,
2,10345,,10345,,,,
2,10346,,10346,,,,
2,10347,,10347,,,,
2,10348,,10348,,,,
2,10349,,10349,,,,
2,10350,,10350,,,,
2,10351,,10351,,,,
2,10352,,10352,,,,
2,10353,,10353,,,,
2,10354,,10354,,,,
2,10355,,10355,,,,
2,10356,,10356,,,,
2,10357,,10357,,,,
2,10358,,10358,,,,
2,10359,,10359,,,,
2,10360,,10360,,,,
2,10361,,10361,,,,
2,10362,,10362,,,,
2,10363,,10363,,,,
2,10364,,10364,,,,
2,10365,,10365,,,,
2,10366,,10366,,,,
2,10367,,10367,,,,
2,10368,,10368,,,,
2,10369,,10369,,,,
2,10370,,10370,,,,
2,10371,,10371,,,,
2,10372,,10372,,,,
2,10373,,10373,,,,
2,10374,,10374,,,,
2,10375,,10375,,,,
2,10376,,10376,,,,
2,10377,,10377,,,,
2,10378,,10378,,,,
2,10379,,10379,,,,
2,10380,,10380,,,,
2,10381,,10381,,,,
2,10382,,10382,,,,
2,10383,,10383,,,,
2,10384,,10384,,,,
2,10385,,10385,,,,
2,10386,,10386,,,,
2,10387,,10387,,,,
2,10388,,10388,,,,
2,10389,,10389,,,,
2,10390,,10390,,,,
2,10391,,10391,,,,
2,10392,,10392,,,,
2,10393,,10393,,,,
2,10394,,10394,,,,
2,10395,,10395,,,,
2,10396,,10396,,,,
2,10397,,10397,,,,
2,10398,,10398,,,,
2,10399,,10399,,,,
2,10400,,10400,,,,
2,10401,,10401,,,,
2,10402,,10402,,,,
2,10403,,10403,,,,
2,10404,,10404,,,,
2,10405,,10405,,,,
2,10406,,10406,,,,
2,10407,,10407,,,,
2,10408,,10408,,,,
2,10409,,10409,,,,
2,10410,,10410,,,,
2,10411,,10411,,,,
2,10412,,10412,,,,
2,10413,,10413,,,,
2,10414,,10414,,,,
2,10415,,10415,,,,
2,10416,,10416,,,,
2,10417,,10417,,,,
2,10418,,10418,,,,
2,10419,,10419,,,,
2,10420,,10420,,,,
2,10421,,10421,,,,
2,10422,,10422,,,,
2,10423,,10423,,,,
2,10424,,10424,,,,
2,10425,,10425,,,,
2,10426,,10426,,,,
2,10427,,10427,,,,
2,10428,,10428,,,,
2,10429,,10429,,,,
2,10430,,10430,,,,
2,10431,,10431,,,,
2,10432,,10432,,,,
2,10433,,10433,,,,
2,10434,,10434,,,,
2,10435,,10435,,,,
2,10436,,10436,,,,
2,10437,,10437,,,,
2,10438,,10438,,,,
2,10439,,10439,,,,
2,10440,,10440,,,,
2,10441,,10441,,,,
2,10442,,10442,,,,
2,10443,,10443,,,,
2,10444,,10444,,,,
2,10445,,10445,,,,
2,10446,,10446,,,,
2,10447,,10447,,,,
2,10448,,10448,,,,
2,10449,,10449,,,,
2,10450,,10450,,,,
2,10451,,10451,,,,
2,10452,,10452,,,,
2,10453,,10453,,,,
2,10454,,10454,,,,
2,10455,,10455,,,,
2,10456,,10456,,,,
2,10457,,10457,,,,
2,10458,,10458,,,,
2,10459,,10459,,,,
2,10460,,10460,,,,
2,10461,,10461,,,,
2,10462,,10462,,,,
2,10463,,10463,,,,
2,10464,,10464,,,,
2,10465,,10465,,,,
2,10466,,10466,,,,
2,10467,,10467,,,,
2,10468,,10468,,,,
2,10469,,10469,,,,
2,10470,,10470,,,,
2,10471,,10471,,,,
2,10472,,10472,,,,
2,10473,,10473,,,,
2,10474,,10474,,,,
2,10475,,10475,,,,
2,10476,,10476,,,,
2,10477,,10477,,,,
2,10478,,10478,,,,
2,10479,,10479,,,,
2,10480,,10480,,,,
2,10481,,10481,,,,
2,10482,,10482,,,,
2,10483,,10483,,,,
2,10484,,10484,,,,
2,10485,,10485,,,,
2,10486,,10486,,,,
2,10487,,10487,,,,
2,10488,,10488,,,,
2,10489,,10489,,,,
2,10490,,10490,,,,
2,10491,,10491,,,,
2,10492,,10492,,,,
2,10493,,10493,,,,
2,10494,,10494,,,,
2,10495,,10495,,,,
2,10496,,10496,,,,
2,10497,,10497,,,,
2,10498,,10498,,,,
2,10499,,10499,,,,
2,10500,,10500,,,,
2,10501,,10501,,,,
2,10502,,10502,,,,
2,10503,,10503,,,,
2,10504,,10504,,,,
2,10505,,10505,,,,
2,10506,,10506,,,,
2,10507,,10507,,,,
2,10508,,10508,,,,
2,10509,,10509,,,,
2,10510,,10510,,,,
2,10511,,10511,,,,
2,10512,,10512,,,,
2,10513,,10513,,,,
2,10514,,10514,,,,
2,10515,,10515,,,,
2,10516,,10516,,,,
2,10517,,10517,,,,
2,10518,,10518,,,,
2,10519,,10519,,,,
2,10520,,10520,,,,
2,10521,,10521,,,,
2,10522,,10522,,,,
2,10523,,10523,,,,
2,10524,,10524,,,,
2,10525,,10525,,,,
2,10526,,10526,,,,
2,10527,,10527,,,,
2,10528,,10528,,,,
2,10529,,10529,,,,
2,10530,,10530,,,,
2,10531,,10531,,,,
2,10532,,10532,,,,
2,10533,,10533,,,,
2,10534,,10534,,,,
2,10535,,10535,,,,
2,10536,,10536,,,,
2,10537,,10537,,,,
2,10538,,10538,,,,
2,10539,,10539,,,,
2,10540,,10540,,,,
2,10541,,10541,,,,
2,10542,,10542,,,,
2,10543,,10543,,,,
2,10544,,10544,,,,
2,10545,,10545,,,,
2,10546,,10546,,,,
2,10547,,10547,,,,
2,10548,,10548,,,,
2,10549,,10549,,,,
2,10550,,10550,,,,
2,10551,,10551,,,,
2,10552,,10552,,,,
2,10553,,10553,,,,
2,10554,,10554,,,,
2,10555,,10555,,,,
2,10556,,10556,,,,
2,10557,,10557,,,,
2,10558,,10558,,,,
2,10559,,10559,,,,
2,10560,,10560,,,,
2,10561,,10561,,,,
2,10562,,10562,,,,
2,10563,,10563,,,,
2,10564,,10564,,,,
2,10565,,10565,,,,
2,10566,,10566,,,,
2,10567,,10567,,,,
2,10568,,10568,,,,
2,10569,,10569,,,,
2,10570,,10570,,,,
2,10571,,10571,,,,
2,10572,,10572,,,,
2,10573,,10573,,,,
2,10574,,10574,,,,
2,10575,,10575,,,,
2,10576,,10576,,,,
2,10577,,10577,,,,
2,10578,,10578,,,,
2,10579,,10579,,,,
2,10580,,10580,,,,
2,10581,,10581,,,,
2,10582,,10582,,,,
2,10583,,10583,,,,
2,10584,,10584,,,,
2,10585,,10585,,,,
2,10586,,10586,,,,
2,10587,,10587,,,,
2,10588,,10588,,,,
2,10589,,10589,,,,
2,10590,,10590,,,,
2,10591,,10591,,,,
2,10592,,10592,,,,
2,10593,,10593,,,,
2,10594,,10594,,,,
2,10595,,10595,,,,
2,10596,,10596,,,,
2,10597,,10597,,,,
2,10598,,10598,,,,
2,10599,,10599,,,,
2,10600,,10600,,,,
2,10601,,10601,,,,
2,10602,,10602,,,,
2,10603,,10603,,,,
2,10604,,10604,,,,
2,10605,,10605,,,,
2,10606,,10606,,,,
2,10607,,10607,,,,
2,10608,,10608,,,,
2,10609,,10609,,,,
2,10610,,10610,,,,
2,10611,,10611,,,,
2,10612,,10612,,,,
2,10613,,10613,,,,
2,10614,,10614,,,,
2,10615,,10615,,,,
2,10616,,10616,,,,
2,10617,,10617,,,,
2,10618,,10618,,,,
2,10619,,10619,,,,
2,10620,,10620,,,,
2,10621,,10621,,,,
2,10622,,10622,,,,
2,10623,,10623,,,,
2,10624,,10624,,,,
2,10625,,10625,,,,
2,10626,,10626,,,,
2,10627,,10627,,,,
2,10628,,10628,,,,
2,10629,,10629,,,,
2,10630,,10630,,,,
2,10631,,10631,,,,
2,10632,,10632,,,,
2,10633,,10633,,,,
2,10634,,10634,,,,
2,10635,,10635,,,,
2,10636,,10636,,,,
2,10637,,10637,,,,
2,10638,,10638,,,,
2,10639,,10639,,,,
2,10640,,10640,,,,
2,10641,,10641,,,,
2,10642,,10642,,,,
2,10643,,10643,,,,
2,10644,,10644,,,,
2,10645,,10645,,,,
2,10646,,10646,,,,
2,10647,,10647,,,,
2,10648,,10648,,,,
2,10649,,10649,,,,
2,10650,,10650,,,,
2,10651,,10651,,,,
2,10652,,10652,,,,
2,10653,,10653,,,,
2,10654,,10654,,,,
2,10655,,10655,,,,
2,10656,,10656,,,,
2,10657,,10657,,,,
2,10658,,10658,,,,
2,10659,,10659,,,,
2,10660,,10660,,,,
2,10661,,10661,,,,
2,10662,,10662,,,,
2,10663,,10663,,,,
2,10664,,10664,,,,
2,10665,,10665,,,,
2,10666,,10666,,,,
2,10667,,10667,,,,
2,10668,,10668,,,,
2,10669,,10669,,,,
2,10670,,10670,,,,
2,10671,,10671,,,,
2,10672,,10672,,,,
2,10673,,10673,,,,
2,10674,,10674,,,,
2,10675,,10675,,,,
2,10676,,10676,,,,
2,10677,,10677,,,,
2,10678,,10678,,,,
2,10679,,10679,,,,
2,10680,,10680,,,,
2,10681,,10681,,,,
2,10682,,10682,,,,
2,10683,,10683,,,,
2,10684,,10684,,,,
2,10685,,10685,,,,
2,10686,,10686,,,,
2,10687,,10687,,,,
2,10688,,10688,,,,
2,10689,,10689,,,,
2,10690,,10690,,,,
2,10691,,10691,,,,
2,10692,,10692,,,,
2,10693,,10693,,,,
2,10694,,10694,,,,
2,10695,,10695,,,,
2,10696,,10696,,,,
2,10697,,10697,,,,
2,10698,,10698,,,,
2,10699,,10699,,,,
2,10700,,10700,,,,
2,10701,,10701,,,,
2,10702,,10702,,,,
2,10703,,10703,,,,
2,10704,,10704,,,,
2,10705,,10705,,,,
2,10706,,10706,,,,
2,10707,,10707,,,,
2,10708,,10708,,,,
2,10709,,10709,,,,
2,10710,,10710,,,,
2,10711,,10711,,,,
2,10712,,10712,,,,
2,10713,,10713,,,,
2,10714,,10714,,,,
2,10715,,10715,,,,
2,10716,,10716,,,,
2,10717,,10717,,,,
2,10718,,10718,,,,
2,10719,,10719,,,,
2,10720,,10720,,,,
2,10721,,10721,,,,
2,10722,,10722,,,,
2,10723,,10723,,,,
2,10724,,10724,,,,
2,10725,,10725,,,,
2,10726,,10726,,,,
2,10727,,10727,,,,
2,10728,,10728,,,,
2,10729,,10729,,,,
2,10730,,10730,,,,
2,10731,,10731,,,,
2,10732,,10732,,,,
2,10733,,10733,,,,
2,10734,,10734,,,,
2,10735,,10735,,,,
2,10736,,10736,,,,
2,10737,,10737,,,,
2,10738,,10738,,,,
2,10739,,10739,,,,
2,10740,,10740,,,,
2,10741,,10741,,,,
2,10742,,10742,,,,
2,10743,,10743,,,,
2,10744,,10744,,,,
2,10745,,10745,,,,
2,10746,,10746,,,,
2,10747,,10747,,,,
2,10748,,10748,,,,
2,10749,,10749,,,,
2,10750,,10750,,,,
